upload_date,Customer Name,Customer ID,Brokerage/Asset,Opportunity Name,Go-Live Date,Expiration Date,Award Type,Lane ID (From Bid),orig_city,orig_state,orig_zip,orig region,orig country,orig loading type,dest city,dest state,dest zip,dest region,dest country,dest unloading type,Multi_Stop,Customer Provided Miles,Equipment TYpe,Mode Type,Lane_Type,hazmat,tanker endorsement,Temp Requirements,Volume provided by customer,Volume time frame provided by customer,Truck cost,All in Customer,Awarded Linehaul,Awarded LH RPM,UF Flag
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,74,SAN LEANDRO,CA,,,USA,Live,SANTA ROSA,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,496.64,564.36,525.67,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,75,SAN LEANDRO,CA,,,USA,Live,OCEANSIDE,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,865.8,941.09,705.77,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,76,SAN LEANDRO,CA,,,USA,Live,WINDSOR,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,501.58,569.98,529.17,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,77,SAN LEANDRO,CA,,,USA,Live,SACRAMENTO,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,459.54,528.21,479.98,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,78,SAN LEANDRO,CA,,,USA,Live,SAN JOSE,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,369.1,429.18,412.22,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,79,SAN LEANDRO,CA,,,USA,Live,PETALUMA,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,489.16,555.87,527.78,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,80,SAN LEANDRO,CA,,,USA,Live,RANCHO CORDOVA,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,491.95,565.46,510.87,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,81,SHAKOPEE,MN,,,USA,Live,DECORAH,IA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,784,843.01,758.21,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,82,SHAKOPEE,MN,,,USA,Live,CANAL WINCHESTER,OH,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1781.8,1936.74,1512.74,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,83,SHAKOPEE,MN,,,USA,Live,SAINT PAUL,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,393.08,446.68,431.31,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,84,SHAKOPEE,MN,,,USA,Live,STILLWATER,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,457.22,513.72,486.16,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,85,SHAKOPEE,MN,,,USA,Live,TWO HARBORS,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,554.53,616.14,507.49,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,86,SHAKOPEE,MN,,,USA,Live,CLEVELAND,OH,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1973.58,2145.2,1733.92,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,87,SHAKOPEE,MN,,,USA,Live,STRONGSVILLE,OH,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1953.26,2123.11,1716.07,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,88,SHAKOPEE,MN,,,USA,Live,IOWA CITY,IA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,912.03,991.34,832.34,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,89,SHAKOPEE,MN,,,USA,Live,SALT LAKE CITY,UT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3960.68,4305.08,3630.92,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,90,SHAKOPEE,MN,,,USA,Live,SPRINGBORO,OH,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1863.25,2025.27,1633.07,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,91,SHAKOPEE,MN,,,USA,Live,MUNSTER,IN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,944.51,1026.64,786.55,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,92,SHAKOPEE,MN,,,USA,Live,HAMMOND,IN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,946.59,1028.9,787.75,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,93,SHAKOPEE,MN,,,USA,Live,WAUKESHA,WI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,878.94,955.37,774.64,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,94,SHAKOPEE,MN,,,USA,Live,LAWRENCE,KS,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1378.24,1498.09,1246.87,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,95,SHAKOPEE,MN,,,USA,Live,LONGMONT,CO,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3150.76,3424.74,2960.46,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,96,SHAKOPEE,MN,,,USA,Live,MINNEAPOLIS,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,389.04,442.09,429.9,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,97,SHAKOPEE,MN,,,USA,Live,SAINT LOUIS PARK,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,375,426.14,415.01,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,98,VANCOUVER,WA,,,USA,Live,BEND,OR,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,730.57,830.19,742.21,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,99,VANCOUVER,WA,,,USA,Live,KENT,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,595.47,676.67,595.58,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,100,VANCOUVER,WA,,,USA,Live,PORTLAND,OR,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,397.17,451.33,446.56,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,101,VANCOUVER,WA,,,USA,Live,EUGENE,OR,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,760.41,844.9,782.36,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,102,VANCOUVER,WA,,,USA,Live,BURLINGTON,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,709.7,788.56,664.01,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,103,VANCOUVER,WA,,,USA,Live,BREMERTON,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,660.15,733.5,646.58,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,104,WEST VALLEY CITY,UT,,,USA,Live,OCEANSIDE,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1098.38,1193.89,813.35,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,105,WEST VALLEY CITY,UT,,,USA,Live,VANCOUVER,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2196.08,2387.04,1976.82,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,106,WEST VALLEY CITY,UT,,,USA,Live,CARLSBAD,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1104.44,1200.47,816.75,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,107,WEST VALLEY CITY,UT,,,USA,Live,EAGAN,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2312.83,2513.94,1825.47,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,108,WEST WARWICK,RI,,,USA,Live,CHARLTON,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,454.7,516.71,489.15,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,109,WEST WARWICK,RI,,,USA,Live,STRATFORD,CT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,526.67,605.37,549.72,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,110,WEST WARWICK,RI,,,USA,Live,SOUTH BURLINGTON,VT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,858.02,953.36,808.14,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,111,WEST WARWICK,RI,,,USA,Live,FITCHBURG,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,467.38,531.11,490.3,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,112,WEST WARWICK,RI,,,USA,Live,LYNDONVILLE,VT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,703.56,764.74,637.01,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,113,WEST WARWICK,RI,,,USA,Live,ALBANY,NY,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,625.24,718.67,625.92,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,114,WEST WARWICK,RI,,,USA,Live,COPIAGUE,NY,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,705.16,783.51,682.81,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,115,WEST WARWICK,RI,,,USA,Live,OXFORD,CT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,529.53,608.65,553,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,116,WEST WARWICK,RI,,,USA,Live,WILLIAMSPORT,MD,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,886.19,963.24,744.88,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,117,WEST WARWICK,RI,,,USA,Live,PORTLAND,ME,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,638.93,694.49,603.33,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,118,WEST WARWICK,RI,,,USA,Live,WASHINGTON,DC,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,962.36,1034.8,825.45,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,119,WEST WARWICK,RI,,,USA,Live,MILTON,DE,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,842.17,915.4,723.54,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,120,WEST WARWICK,RI,,,USA,Live,RIDGEWOOD,NY,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,809.17,930.08,841.57,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,121,WEST WARWICK,RI,,,USA,Live,CAMP HILL,PA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,631.48,701.65,521.45,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,122,WEST WARWICK,RI,,,USA,Live,MILFORD,CT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,525.27,603.75,549.16,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,123,WEST WARWICK,RI,,,USA,Live,CAPE MAY,NJ,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,845.68,919.22,750.68,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,124,WEST WARWICK,RI,,,USA,Live,EVERETT,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,463.97,527.24,492.79,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,125,WEST WARWICK,RI,,,USA,Live,WILLIAMSPORT,PA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,657.41,755.64,570.14,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,126,WEST WARWICK,RI,,,USA,Live,KING OF PRUSSIA,PA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,669.6,727.83,585.26,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,127,WEST WARWICK,RI,,,USA,Live,WOBURN,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,466.93,536.7,499.6,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,128,WEST WARWICK,RI,,,USA,Live,WOODSIDE,NY,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,692.47,769.42,682.5,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,129,WEST WARWICK,RI,,,USA,Live,SAN LEANDRO,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,5000,5434.78,3810.33,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,130,WEST WARWICK,RI,,,USA,Live,PHILADELPHIA,PA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,644.8,700.87,560.95,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,131,WEST WARWICK,RI,,,USA,Live,BALTIMORE,MD,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,803.58,873.46,685.31,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,132,WEST WARWICK,RI,,,USA,Live,AMBRIDGE,PA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,932.71,1072.09,782.18,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,133,WEST WARWICK,RI,,,USA,Live,UPPER MARLBORO,MD,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,926.16,1006.7,801.06,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,134,WEST WARWICK,RI,,,USA,Live,DORCHESTER,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,458.13,520.6,492.51,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,135,WEST WARWICK,RI,,,USA,Live,PATCHOGUE,NY,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,723.81,831.97,724.38,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,136,WEST WARWICK,RI,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2405,2614.13,1881.14,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,137,WEST WARWICK,RI,,,USA,Live,FREEHOLD,NJ,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,585.19,672.64,559.75,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,138,WEST WARWICK,RI,,,USA,Live,SOUTH DEERFIELD,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,552.89,614.32,550.72,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,139,WEST WARWICK,RI,,,USA,Live,HAMPTON,NH,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,578.4,642.67,583.31,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,140,WEST WARWICK,RI,,,USA,Live,HATFIELD,MA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,547.12,607.91,550.14,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,141,WEST WARWICK,RI,,,USA,Live,HINESBURG,VT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,886.41,984.91,838.63,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,142,WEST WARWICK,RI,,,USA,Live,AUGUSTA,ME,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,765.82,832.41,712.1,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,143,OCEANSIDE,CA,,,USA,Live,SAN DIEGO,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,432.12,480.13,459.99,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,144,ATLANTA,GA,,,USA,Live,BIRMINGHAM,AL,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,626.16,719.73,641.82,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,145,HOUSTON,TX,,,USA,Live,NEW ORLEANS,LA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1078.8,1172.61,989.23,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,146,WEST WARWICK,RI,,,USA,Live,NORTH HAVEN,CT,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,525.21,596.83,545.95,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,147,ATLANTA,GA,,,USA,Live,HOUSTON,TX,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1457.28,1619.2,1199.44,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,148,ATLANTA,GA,,,USA,Live,WEST WARWICK,RI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2499.48,2716.83,2162.45,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,149,ATLANTA,GA,,,USA,Live,ASHLAND,VA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1194.08,1297.91,1006.94,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,150,ATLANTA,GA,,,USA,Live,PITTSBORO,NC,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,780.48,897.11,705.78,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,151,ATLANTA,GA,,,USA,Live,CHANTILLY,VA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1383.16,1503.43,1183.31,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,152,ATLANTA,GA,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2005.5,2179.89,1592.65,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,153,ATLANTA,GA,,,USA,Live,VIRGINIA BEACH,VA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1230.13,1337.1,1027.58,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,154,ATLANTA,GA,,,USA,Live,CLEVELAND,GA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,405,465.52,424.71,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,155,ATLANTA,GA,,,USA,Live,SAXAPAHAW,NC,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,789.13,907.05,714.13,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,156,ATLANTA,GA,,,USA,Live,LEXINGTON,NC,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,630.27,716.22,558.28,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,157,ATLANTA,GA,,,USA,Live,MASON,OH,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,887.53,1020.15,763.1,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,158,ATLANTA,GA,,,USA,Live,GRAFTON,IL,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1108.13,1204.48,894.43,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,159,ATLANTA,GA,,,USA,Live,GULFPORT,MS,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1077.3,1170.98,958.98,,No
